🇨🇳🇨🇳家的味道🇨🇳🇨🇳,#genre#
山东教育卫视,http://106.120.14.12:2333/udp/225.1.8.190:4120
三沙卫视,http://106.120.14.12:2333/udp/225.1.8.78:4120
湖南卫视,http://106.120.14.12:2333/udp/225.1.8.41:8012
黑龙江卫视,http://106.120.14.12:2333/udp/225.1.8.42:8016
深圳卫视,http://106.120.14.12:2333/udp/225.1.8.43:8020
江苏卫视,http://106.120.14.12:2333/udp/225.1.8.44:8028
东方卫视,http://106.120.14.12:2333/udp/225.1.8.45:8032
浙江卫视,http://106.120.14.12:2333/udp/225.1.8.46:8036
湖北卫视,http://106.120.14.12:2333/udp/225.1.8.47:8044
天津卫视,http://106.120.14.12:2333/udp/225.1.8.48:8044
广东卫视,http://106.120.14.12:2333/udp/225.1.8.49:8048
山东卫视,http://106.120.14.12:2333/udp/225.1.8.50:8052
辽宁卫视,http://106.120.14.12:2333/udp/225.1.8.51:8056
安徽卫视,http://106.120.14.12:2333/udp/225.1.8.52:8064
河北卫视,http://106.120.14.12:2333/udp/225.1.8.76:8002
贵州卫视,http://106.120.14.12:2333/udp/225.1.8.77:8076
东南卫视,http://106.120.14.12:2333/udp/225.1.8.79:8148
江西卫视,http://106.120.14.12:2333/udp/225.1.8.171:8166
重庆卫视,http://106.120.14.12:2333/udp/225.1.8.172:8162
江西卫视,http://106.120.14.12:2333/udp/225.1.1.9:8164



🇨🇳🇨🇳北京频道IPV6🇨🇳🇨🇳,#genre#


北京卫视,http://106.120.14.12:2333/udp/225.1.8.21:8002
北京文艺,http://106.120.14.12:2333/udp/225.1.8.22:8002
北京科教,http://106.120.14.12:2333/udp/225.1.8.105:8002
北京影视,http://106.120.14.12:2333/udp/225.1.8.82:8000
北京财经,http://106.120.14.12:2333/udp/225.1.8.106:8002
北京冬奥纪实,http://106.120.14.12:2333/udp/225.1.8.23:8002
北京生活,http://106.120.14.12:2333/udp/225.1.8.108:8002
北京青年,http://106.120.14.12:2333/udp/225.1.8.118:8002
北京新闻,http://106.120.14.12:2333/udp/225.1.8.83:8000
北京卡酷少儿,http://106.120.14.12:2333/udp/225.1.8.35:8000
北京冬奥纪实 4K,http://106.120.14.12:2333/udp/225.1.8.120:8002
北京冬奥纪实 4K,http://106.120.14.12:2333/udp/225.1.8.164:8002
房山,http://106.120.14.12:2333/udp/225.1.8.68:8002
朝阳融媒,http://106.120.14.12:2333/udp/225.1.8.69:8002
密云,http://106.120.14.12:2333/udp/225.1.8.75:8002

北京卫视,http://106.120.14.12:2333/udp/225.1.8.121:8002
北京文艺,http://106.120.14.12:2333/udp/225.1.8.122:8002
北京科教,http://106.120.14.12:2333/udp/225.1.8.123:8002
北京影视,http://106.120.14.12:2333/udp/225.1.8.124:8002
北京财经,http://106.120.14.12:2333/udp/225.1.8.125:8002
北京冬奥纪实,http://106.120.14.12:2333/udp/225.1.8.126:8002
北京生活,http://106.120.14.12:2333/udp/225.1.8.127:8002
北京青年,http://106.120.14.12:2333/udp/225.1.8.128:8002
北京新闻,http://106.120.14.12:2333/udp/225.1.8.129:8002
北京卡酷少儿,http://106.120.14.12:2333/udp/225.1.8.130:8002
北京国际,http://106.120.14.12:2333/udp/225.1.8.131:8002




其他频道,#genre#



金鹰纪实,http://106.120.14.12:2333/udp/225.1.8.31:8156
纪实人文,http://106.120.14.12:2333/udp/225.1.8.53:8060
快乐垂钓,http://106.120.14.12:2333/udp/225.1.8.71:8002
茶频道,http://106.120.14.12:2333/udp/225.1.8.72:8002
每日影院,http://106.120.14.12:2333/udp/225.1.8.97:8002
幸福剧场,http://106.120.14.12:2333/udp/225.1.8.98:8002
幸福娱乐,http://106.120.14.12:2333/udp/225.1.8.99:8002
风尚生活,http://106.120.14.12:2333/udp/225.1.8.103:8002
中国足协杯,http://106.120.14.12:2333/udp/225.1.8.40:8184
体育赛事,http://106.120.14.12:2333/udp/225.1.8.81:8176
爱上4K,http://106.120.14.12:2333/udp/225.1.8.80:2000
北京IPTV淘精彩,http://106.120.14.12:2333/udp/225.1.8.33:8002
北京IPTV淘BABY,http://106.120.14.12:2333/udp/225.1.8.36:8002
北京IPTV淘剧场,http://106.120.14.12:2333/udp/225.1.8.37:8002
北京IPTV淘电影,http://106.120.14.12:2333/udp/225.1.8.38:8002
北京IPTV淘娱乐,http://106.120.14.12:2333/udp/225.1.8.61:8002
北京IPTV萌宠TV,http://106.120.14.12:2333/udp/225.1.8.63:8002
北京IPTV4K,http://106.120.14.12:2333/udp/225.1.8.211:8002
熊猫频道,http://106.120.14.12:2333/udp/225.1.8.210:8068
大健康,http://106.120.14.12:2333/udp/225.1.8.39:8002
聚鲨环球精选,http://106.120.14.12:2333/udp/225.1.8.58:8002
聚鲨北京,http://106.120.14.12:2333/udp/225.1.8.59:8002
聚鲨健康,http://106.120.14.12:2333/udp/225.1.8.60:8002
聚鲨生活,http://106.120.14.12:2333/udp/225.1.8.62:8002
聚鲨国际,http://106.120.14.12:2333/udp/225.1.8.66:8002
CCTV1,http://106.120.14.12:2333/udp/225.1.8.101:8080
CCTV2,http://106.120.14.12:2333/udp/225.1.8.102:8004
CCTV3,http://106.120.14.12:2333/udp/225.1.8.92:8000
CCTV4,http://106.120.14.12:2333/udp/225.1.8.104:8216
CCTV5,http://106.120.14.12:2333/udp/225.1.8.93:8000
CCTV6,http://106.120.14.12:2333/udp/225.1.8.90:8000
CCTV7,http://106.120.14.12:2333/udp/225.1.8.107:8024
CCTV8,http://106.120.14.12:2333/udp/225.1.8.91:8000
CCTV9,http://106.120.14.12:2333/udp/225.1.8.109:8032
CCTV10,http://106.120.14.12:2333/udp/225.1.8.110:8228
CCTV11,http://106.120.14.12:2333/udp/225.1.8.111:8040
CCTV12,http://106.120.14.12:2333/udp/225.1.8.112:8232
CCTV13,http://106.120.14.12:2333/udp/225.1.8.113:8264
CCTV14,http://106.120.14.12:2333/udp/225.1.8.114:8236
CCTV15,http://106.120.14.12:2333/udp/225.1.8.115:8052
CCTV17,http://106.120.14.12:2333/udp/225.1.8.117:8064
CGTN,http://106.120.14.12:2333/udp/225.1.8.116:8056
CETV1,http://106.120.14.12:2333/udp/225.1.8.169:4120
CETV2,http://106.120.14.12:2333/udp/225.1.8.193:4120
CETV3,http://106.120.14.12:2333/udp/225.1.8.194:4120
CETV4,http://106.120.14.12:2333/udp/225.1.8.195:4120


金鹰卡通,http://106.120.14.12:2333/udp/225.1.8.163:9252
财富天下,http://106.120.14.12:2333/udp/225.1.8.165:9136
嘉佳卡通,http://106.120.14.12:2333/udp/225.1.8.170:9268
IPTV收视指南,http://106.120.14.12:2333/udp/225.1.8.201:8012
IPTV热播剧场,http://106.120.14.12:2333/udp/225.1.8.202:9020
IPTV经典电影,http://106.120.14.12:2333/udp/225.1.8.203:9024
IPTV魅力时尚,http://106.120.14.12:2333/udp/225.1.8.204:9012
IPTV少儿动画,http://106.120.14.12:2333/udp/225.1.8.207:9000
城市剧场,http://106.120.14.12:2333/udp/225.1.8.227:4120
军旅剧场,http://106.120.14.12:2333/udp/225.1.8.228:4120
古装剧场,http://106.120.14.12:2333/udp/225.1.8.229:4120
音乐现场,http://106.120.14.12:2333/udp/225.1.8.230:4120
地理,http://106.120.14.12:2333/udp/225.1.8.231:4120
美妆,http://106.120.14.12:2333/udp/225.1.8.232:4120
美人,http://106.120.14.12:2333/udp/225.1.8.233:4120
精选,http://106.120.14.12:2333/udp/225.1.8.234:4120
解密,http://106.120.14.12:2333/udp/225.1.8.235:4120
军事,http://106.120.14.12:2333/udp/225.1.8.236:4120
国学,http://106.120.14.12:2333/udp/225.1.8.237:4120
戏曲,http://106.120.14.12:2333/udp/225.1.8.238:4120
早教,http://106.120.14.12:2333/udp/225.1.8.239:4120
动画,http://106.120.14.12:2333/udp/225.1.8.240:4120
好学生,http://106.120.14.12:2333/udp/225.1.8.241:4120
鉴赏,http://106.120.14.12:2333/udp/225.1.8.242:4120
墨宝,http://106.120.14.12:2333/udp/225.1.8.243:4120
光影,http://106.120.14.12:2333/udp/225.1.8.244:4120
台球,http://106.120.14.12:2333/udp/225.1.8.245:4120
爱生活,http://106.120.14.12:2333/udp/225.1.8.246:4120
武术,http://106.120.14.12:2333/udp/225.1.8.247:4120
高网,http://106.120.14.12:2333/udp/225.1.8.248:4120
足球,http://106.120.14.12:2333/udp/225.1.8.249:4120
武侠剧场,http://106.120.14.12:2333/udp/225.1.8.250:4120
喜剧影院,http://106.120.14.12:2333/udp/225.1.8.251:4120
动作影院,http://106.120.14.12:2333/udp/225.1.8.252:4120
家庭影院,http://106.120.14.12:2333/udp/225.1.8.253:4120
星影,http://106.120.14.12:2333/udp/225.1.8.254:4120
聚鲨环球精选,http://106.120.14.12:2333/udp/225.1.8.67:8002
聚鲨北京,http://106.120.14.12:2333/udp/225.1.8.70:8002
聚鲨健康,http://106.120.14.12:2333/udp/225.1.8.94:8002
聚鲨生活,http://106.120.14.12:2333/udp/225.1.8.95:8002
聚鲨国际,http://106.120.14.12:2333/udp/225.1.8.96:8002

CCTV13,http://106.120.14.12:2333/udp/225.1.1.10:8128
